Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Transaction_Date,Merchant_Category,Location,Device_Type,Account_Balance,Transaction_Status,Fraud_Label
TXN547454,CUST101889,3596.92,Deposit,2025-05-28 12:45:00,Utilities,Kolkata,Web Browser,,Success,0
TXN518244,CUST102897,8534.38,Debit,2025-05-28 12:45:00,Travel,Bengaluru,Mobile App,11379.02,Success,0
TXN557098,CUST101219,6181.03,Credit,2025-05-28 12:48:00,Jewelry,Mumbai,ATM,51485.43,Success,0
TXN504363,CUST101061,1942.81,Online Payment,2025-05-28 12:50:00,Money Transfer,Ahmedabad,POS Terminal,73029.44,Success,0
TXN504958,CUST101920,2283.47,Deposit,2025-05-28 12:52:00,Healthcare,Pune,Web Browser,5032.59,Success,0
TXN612285,CUST101693,294.83,Withdrawal,2025-05-28 12:53:00,ATM Withdrawal,Lucknow,Mobile App,18597.09,Success,0
TXN586128,CUST100550,3219.44,Online Payment,2025-05-28 12:58:00,Travel,Kolkata,Mobile App,119493.01,Success,0
TXN551396,CUST100985,270.04,Credit,2025-05-28 13:01:00,Grocery,Kochi,Mobile App,51965.96,Success,0
TXN523926,CUST102087,1196.89,Debit,2025-05-28 13:01:00,Entertainment,Hyderabad,Web Browser,23345.25,Success,0
TXN596591,CUST100312,3773.37,Debit,2025-05-28 13:04:00,Fuel,Bengaluru,Mobile App,54262.04,Failed,0
TXN512229,CUST100210,14154.61,Debit,2025-05-28 13:05:00,Travel,Jaipur,ATM,46673.7,Success,0
TXN562507,CUST101046,2765.98,Credit,2025-05-28 13:06:00,Electronics,Bengaluru,Mobile App,,Success,0
TXN503084,CUST101418,10373.76,Withdrawal,2025-05-28 13:07:00,Money Transfer,Kochi,Mobile App,11646.32,Success,0
TXN591990,CUST100125,1660.5,Transfer,2025-05-28 13:08:00,Fuel,Pune,POS Terminal,23884.57,Success,0
TXN581815,CUST102480,1032.33,Debit,2025-05-28 13:08:00,Restaurant,Pune,Web Browser,85419.38,Success,0
TXN529052,CUST101059,685.78,Deposit,2025-05-28 13:09:00,ATM Withdrawal,Jaipur,Phone Banking,27771.98,Success,0
TXN576194,CUST102199,2964.75,Credit,2025-05-28 13:12:00,Money Transfer,Jaipur,Web Browser,45653.39,Success,0
TXN618810,CUST100714,843.28,Deposit,2025-05-28 13:12:00,Electronics,Hyderabad,ATM,23232.71,Success,0
TXN596905,CUST102153,1116.33,Credit,2025-05-28 13:13:00,ATM Withdrawal,Chandigarh,POS Terminal,10287.03,Success,0
TXN583232,CUST100534,1684.31,Credit,2025-05-28 13:13:00,ATM Withdrawal,Mumbai,POS Terminal,7750.88,Success,0
TXN574833,CUST102366,24530.3,Transfer,2025-05-28 13:16:00,Money Transfer,Chennai,POS Terminal,57525.99,Failed,0
TXN585834,CUST101935,380.25,Online Payment,2025-05-28 13:17:00,Electronics,Delhi,Web Browser,241206.26,Success,0
TXN611730,CUST100416,5553.99,Debit,2025-05-28 13:23:00,Travel,Delhi,ATM,13023.7,Success,0
TXN505746,CUST101518,3210.1,Debit,2025-05-28 13:23:00,Money Transfer,Delhi,POS Terminal,27349.2,Success,0
TXN573846,CUST102633,8999.2,Deposit,2025-05-28 13:24:00,Travel,Ahmedabad,Mobile App,124845.89,Success,0
TXN593163,CUST101056,19181.7,Deposit,2025-05-28 13:29:00,Travel,Kochi,Web Browser,14684.91,Success,0
TXN619765,CUST101910,1499.51,Debit,2025-05-28 13:35:00,Grocery,Mumbai,Web Browser,14580.15,Success,0
TXN599447,CUST100876,252.34,Credit,2025-05-28 13:36:00,Fuel,Hyderabad,Web Browser,56383.85,Success,0
TXN537920,CUST102183,10288.4,Online Payment,2025-05-28 13:37:00,Restaurant,Delhi,POS Terminal,68814.66,Success,0
TXN562222,CUST102748,665.49,Online Payment,2025-05-28 13:42:00,Money Transfer,Pune,Web Browser,196362.32,Success,0
TXN612194,CUST100866,2461.23,Credit,2025-05-28 13:44:00,Jewelry,Chandigarh,Phone Banking,35212.13,Success,0
TXN584498,CUST100457,2402.84,Credit,2025-05-28 13:45:00,Fuel,Kolkata,Mobile App,23827.48,Success,0
TXN604254,CUST101173,6319.27,Deposit,2025-05-28 13:48:00,Electronics,Lucknow,ATM,4459.87,Success,0
TXN563008,CUST100618,1369.2,Online Payment,2025-05-28 13:52:00,Utilities,Delhi,Web Browser,9436.54,Failed,0
TXN555809,CUST100354,607.99,Transfer,2025-05-28 13:52:00,Online Shopping,Kolkata,Mobile App,98036.11,Success,0
TXN594455,CUST100295,5339.41,Credit,2025-05-28 13:54:00,Travel,Kochi,Web Browser,63388.61,Success,0
TXN600918,CUST102688,35591.62,Debit,2025-05-28 13:57:00,Healthcare,Chennai,POS Terminal,40232.32,Success,0
TXN507883,CUST101347,1695.93,Online Payment,2025-05-28 13:57:00,Electronics,Hyderabad,POS Terminal,127525.56,Success,0
TXN550360,CUST102960,6011.79,Deposit,2025-05-28 14:01:00,Utilities,Chandigarh,Mobile App,102845.15,Success,0
TXN535202,CUST100828,1486.58,Deposit,2025-05-28 14:02:00,Online Shopping,Kochi,ATM,74444.8,Success,0
TXN520565,CUST102347,3845.26,Online Payment,2025-05-28 14:03:00,Electronics,Chandigarh,Web Browser,10107.75,Success,0
TXN614618,CUST102509,538.11,Transfer,2025-05-28 14:04:00,Fuel,Jaipur,Mobile App,69096.09,Success,0
TXN576124,CUST101055,678.48,Debit,2025-05-28 14:06:00,Money Transfer,Jaipur,Mobile App,113031.12,Success,0
TXN517602,CUST101866,304.98,Transfer,2025-05-28 14:11:00,Grocery,Kochi,Mobile App,20943.63,Pending,0
TXN519565,CUST100720,294.47,Debit,2025-05-28 14:14:00,Utilities,Hyderabad,Web Browser,70617.96,Success,0
TXN566061,CUST102712,165.9,Online Payment,2025-05-28 14:14:00,Entertainment,Chennai,Mobile App,7958.47,Success,0
TXN521524,CUST101157,3810.17,Debit,2025-05-28 14:15:00,Money Transfer,Mumbai,Mobile App,292838.06,Success,0
TXN612934,CUST102133,1184.61,Credit,2025-05-28 14:15:00,Travel,Kochi,Mobile App,0.0,Success,0
TXN612595,CUST102001,1515.51,Online Payment,2025-05-28 14:16:00,ATM Withdrawal,Kolkata,ATM,21402.68,Success,0
TXN550013,CUST100413,16309.23,Withdrawal,2025-05-28 14:16:00,Jewelry,Kochi,POS Terminal,47762.68,Success,0
TXN600836,CUST100066,7232.18,Transfer,2025-05-28 14:16:00,Travel,Ahmedabad,Web Browser,28577.28,Success,0
TXN601913,CUST100795,170.14,Debit,2025-05-28 14:18:00,Online Shopping,Hyderabad,Web Browser,45683.46,Success,0
TXN564126,CUST100034,218.24,Debit,2025-05-28 14:19:00,Restaurant,Kolkata,Mobile App,26678.11,Success,0
TXN502094,CUST100148,3400.19,Debit,2025-05-28 14:20:00,Money Transfer,Kolkata,Mobile App,11066.17,Success,0
TXN520167,CUST101496,3041.41,Debit,2025-05-28 14:24:00,Healthcare,Chandigarh,Mobile App,5000.89,Success,0
TXN571403,CUST102657,1161.25,Credit,2025-05-28 14:25:00,Money Transfer,Ahmedabad,Web Browser,36117.46,Success,0
TXN526637,CUST102217,1625.24,Transfer,2025-05-28 14:31:00,Utilities,Kochi,Web Browser,152510.21,Success,0
TXN510828,CUST102952,6868.21,Credit,2025-05-28 14:33:00,Travel,Delhi,Mobile App,145177.42,Success,0
TXN537422,CUST102076,2443.61,Online Payment,2025-05-28 14:34:00,Electronics,London,ATM,46212.2,Success,0
TXN581706,CUST100684,2157.99,Online Payment,2025-05-28 14:37:00,Travel,Ahmedabad,Web Browser,10855.8,Success,0
TXN540918,CUST101792,10275.45,Withdrawal,2025-05-28 14:40:00,Healthcare,Bengaluru,Mobile App,115138.09,Success,0
TXN580277,CUST100590,123.8,Deposit,2025-05-28 14:41:00,Restaurant,Kochi,Mobile App,15101.05,Success,0
TXN520318,CUST100581,324.69,Debit,2025-05-28 14:41:00,Grocery,Pune,ATM,53290.66,Success,0
TXN576547,CUST101625,538.11,Transfer,2025-05-28 14:42:00,Money Transfer,Lucknow,Mobile App,81559.65,Success,0
TXN535713,CUST102546,437.83,Deposit,2025-05-28 14:43:00,Electronics,Ahmedabad,Web Browser,15468.61,Success,0
TXN550652,CUST102536,9023.38,Withdrawal,2025-05-28 14:44:00,Electronics,Lucknow,Web Browser,79815.52,Success,0
TXN573546,CUST100944,259.63,Withdrawal,2025-05-28 14:46:00,Grocery,Kolkata,Mobile App,58637.03,Success,0
TXN607997,CUST101763,4980.15,Transfer,2025-05-28 14:48:00,Utilities,Delhi,Web Browser,74373.24,Success,0
TXN587396,CUST102428,7630.01,Withdrawal,2025-05-28 14:49:00,Entertainment,Ahmedabad,ATM,36686.46,Success,0
TXN606490,CUST100332,629.19,Debit,2025-05-28 14:50:00,Utilities,Jaipur,Mobile App,56515.41,Success,0
TXN511004,CUST101892,247.94,Transfer,2025-05-28 14:50:00,Restaurant,Pune,Mobile App,29211.59,Success,0
TXN537585,CUST102823,871.06,Transfer,2025-05-28 14:52:00,Jewelry,Singapore,Web Browser,18810.3,Success,0
TXN609334,CUST100925,613.06,Online Payment,2025-05-28 14:54:00,Utilities,Chennai,Mobile App,24879.42,Success,0
TXN537100,CUST100298,2316.82,Debit,2025-05-28 14:56:00,Money Transfer,Lucknow,Mobile App,139907.98,Success,0
TXN619826,CUST100525,571.0,Withdrawal,2025-05-28 15:00:00,Grocery,Hyderabad,Phone Banking,25084.96,Success,0
TXN536031,CUST101824,565.96,Debit,2025-05-28 15:01:00,Entertainment,Dubai,POS Terminal,80997.23,Success,0
TXN556154,CUST100820,303.95,Online Payment,2025-05-28 15:09:00,Electronics,Mumbai,Mobile App,79720.75,Success,0
TXN606366,CUST102176,1215.6,Online Payment,2025-05-28 15:09:00,ATM Withdrawal,Kolkata,Mobile App,55867.05,Success,1
TXN527669,CUST101604,19341.93,Debit,2025-05-28 15:11:00,Online Shopping,Bengaluru,Web Browser,45313.79,Success,0
TXN573671,CUST102244,310.22,Debit,2025-05-28 15:11:00,Restaurant,Hyderabad,Web Browser,124114.95,Success,0
TXN515843,CUST102265,494.6,Online Payment,2025-05-28 15:13:00,Utilities,Delhi,Mobile App,20928.86,Success,0
TXN601380,CUST101477,797.36,Deposit,2025-05-28 15:13:00,Grocery,New York,Web Browser,132680.12,Success,0
TXN549577,CUST101814,1605.04,Transfer,2025-05-28 15:13:00,Jewelry,Chandigarh,Mobile App,18382.34,Failed,0
TXN601930,CUST102375,918.62,Deposit,2025-05-28 15:13:00,Fuel,Delhi,ATM,124778.41,Success,0
TXN600724,CUST101636,1038.64,Credit,2025-05-28 15:22:00,Fuel,Kochi,Mobile App,58573.62,Success,0
TXN598325,CUST100361,9001.47,Transfer,2025-05-28 15:30:00,Jewelry,Delhi,Web Browser,21371.4,Success,0
TXN579221,CUST102756,7783.59,Transfer,2025-05-28 15:32:00,Healthcare,Chandigarh,Mobile App,19670.33,Success,0
TXN525506,CUST100514,8040.74,Credit,2025-05-28 15:32:00,Money Transfer,Hyderabad,Web Browser,84757.73,Success,0
TXN609943,CUST102959,2985.42,Debit,2025-05-28 15:34:00,Online Shopping,Kochi,Mobile App,215549.43,Success,0
TXN602354,CUST102525,5108.37,Credit,2025-05-28 15:41:00,Jewelry,Delhi,Mobile App,66406.02,Success,0
TXN511078,CUST101101,1291.28,Withdrawal,2025-05-28 15:47:00,Online Shopping,Hyderabad,POS Terminal,14078.9,Success,0
TXN557637,CUST102100,5940.99,Credit,2025-05-28 15:49:00,Entertainment,Lucknow,Mobile App,28378.94,Success,0
TXN512224,CUST102098,437.04,Deposit,2025-05-28 15:49:00,Restaurant,Delhi,Phone Banking,83116.09,Success,0
TXN605658,CUST102562,5376.11,Debit,2025-05-28 15:54:00,Travel,Lucknow,Web Browser,49832.15,Success,0
TXN535072,CUST100020,1535.33,Online Payment,2025-05-28 15:56:00,Online Shopping,Lucknow,Web Browser,7315.13,Success,0
TXN532959,CUST101684,659.48,Debit,2025-05-28 15:56:00,ATM Withdrawal,Delhi,Phone Banking,10997.39,Success,0
TXN540237,CUST102588,1593.57,Debit,2025-05-28 15:57:00,Utilities,Kolkata,POS Terminal,69762.55,Success,0
TXN619307,CUST100067,2767.09,Deposit,2025-05-28 16:01:00,Money Transfer,Dubai,Mobile App,115890.93,Success,0
TXN559801,CUST101243,2489.59,Credit,2025-05-28 16:02:00,Restaurant,Mumbai,Web Browser,50526.85,Success,0
TXN563456,CUST101337,471.14,Transfer,2025-05-28 16:02:00,Utilities,Ahmedabad,Mobile App,10425.68,Success,0
TXN614541,CUST100478,3066.91,Debit,2025-05-28 16:04:00,Healthcare,Ahmedabad,Mobile App,6409.25,Success,0
TXN571821,CUST101108,4572.6,Deposit,2025-05-28 16:05:00,Electronics,New York,Mobile App,33542.51,Failed,0
TXN585304,CUST100584,1992.23,Debit,2025-05-28 16:07:00,Online Shopping,Kochi,ATM,29290.91,Success,0
TXN574313,CUST100429,1529.41,Withdrawal,2025-05-28 16:09:00,Online Shopping,Chandigarh,POS Terminal,39657.79,Success,0
TXN508210,CUST100479,7790.64,Debit,2025-05-28 16:13:00,Healthcare,Singapore,Web Browser,37165.13,Success,0
TXN604602,CUST100632,5999.45,Debit,2025-05-28 16:18:00,Travel,Mumbai,Mobile App,162279.38,Success,0
TXN579683,CUST101199,2287.13,Debit,2025-05-28 16:18:00,Jewelry,Mumbai,Mobile App,41863.23,Success,0
TXN597527,CUST102307,308.57,Transfer,2025-05-28 16:21:00,Entertainment,Kolkata,Web Browser,79094.78,Success,0
TXN514497,CUST100423,4219.96,Credit,2025-05-28 16:22:00,Entertainment,Mumbai,Web Browser,18403.46,Failed,0
TXN543546,CUST100408,6466.56,Credit,2025-05-28 16:22:00,Travel,Delhi,Mobile App,72899.85,Success,0
TXN563734,CUST102354,5467.62,Credit,2025-05-28 16:30:00,Electronics,Kolkata,Web Browser,21919.16,Success,0
TXN614805,CUST101850,757.26,Debit,2025-05-28 16:30:00,Online Shopping,Bengaluru,Web Browser,53004.89,Success,0
TXN532243,CUST102420,7195.47,Withdrawal,2025-05-28 16:32:00,ATM Withdrawal,London,Mobile App,19370.39,Success,0
TXN521012,CUST102690,5984.13,Online Payment,2025-05-28 16:34:00,Travel,Kochi,ATM,12237.37,Failed,0
TXN598947,CUST100942,1453.72,Credit,2025-05-28 16:36:00,Travel,Kochi,Web Browser,55016.62,Success,0
TXN568534,CUST100325,403.53,Transfer,2025-05-28 16:40:00,Utilities,Jaipur,Web Browser,19532.12,Success,0
TXN610619,CUST102887,4153.34,Transfer,2025-05-28 16:41:00,Electronics,Kochi,Web Browser,28288.14,Success,0
TXN506501,CUST101763,5130.18,Online Payment,2025-05-28 16:52:00,Travel,Delhi,Mobile App,,Success,0
TXN509972,CUST101181,695.03,Debit,2025-05-28 16:53:00,Restaurant,Delhi,Web Browser,14176.15,Success,0
TXN538763,CUST100862,1473.85,Transfer,2025-05-28 16:54:00,Utilities,Lucknow,Mobile App,29349.51,Success,0
TXN604768,CUST100375,1786.13,Online Payment,2025-05-28 16:56:00,Healthcare,Delhi,ATM,4482.42,Success,0
TXN506769,CUST102424,15508.02,Online Payment,2025-05-28 16:58:00,Money Transfer,Kochi,Mobile App,25279.72,Success,0
TXN540285,CUST102437,3456.0,Deposit,2025-05-28 16:58:00,Money Transfer,Jaipur,Web Browser,67026.7,Success,0
TXN607206,CUST102122,96.31,Credit,2025-05-28 16:59:00,Online Shopping,Chennai,Mobile App,40446.63,Success,0
TXN508860,CUST100439,220.85,Debit,2025-05-28 17:02:00,Online Shopping,Ahmedabad,POS Terminal,5132.82,Success,0
TXN514686,CUST102136,1967.0,Debit,2025-05-28 17:11:00,Online Shopping,Chennai,POS Terminal,107439.07,Failed,0
TXN567558,CUST100025,13284.46,Online Payment,2025-05-28 17:11:00,Jewelry,Bengaluru,Phone Banking,42281.27,Success,0
TXN579442,CUST102405,391.43,Online Payment,2025-05-28 17:12:00,Utilities,Chennai,POS Terminal,45876.67,Success,0
TXN554134,CUST102472,2981.99,Credit,2025-05-28 17:17:00,Utilities,Lucknow,Mobile App,103005.53,Success,0
TXN592091,CUST101313,1207.03,Debit,2025-05-28 17:18:00,Fuel,Mumbai,Phone Banking,38962.61,Success,0
TXN599428,CUST102178,476.61,Deposit,2025-05-28 17:22:00,Travel,Chennai,Web Browser,28932.2,Success,0
TXN575179,CUST100110,3529.5,Withdrawal,2025-05-28 17:23:00,Utilities,Kolkata,Mobile App,20486.59,Success,0
TXN526541,CUST102160,953.97,Online Payment,2025-05-28 17:25:00,Restaurant,Kolkata,Mobile App,27512.12,Success,0
TXN532414,CUST101708,999.9,Debit,2025-05-28 17:26:00,Grocery,Kochi,Mobile App,17890.12,Success,0
TXN588508,CUST100107,4870.82,Transfer,2025-05-28 17:27:00,Fuel,Chennai,Mobile App,107649.06,Success,0
TXN528546,CUST102303,3870.81,Debit,2025-05-28 17:28:00,Healthcare,Pune,ATM,17413.27,Success,0
TXN525387,CUST101715,604.93,Deposit,2025-05-28 17:30:00,Fuel,Pune,POS Terminal,41704.33,Success,0
TXN533737,CUST102047,8895.85,Deposit,2025-05-28 17:31:00,Online Shopping,Pune,Web Browser,64554.49,Success,0
TXN580218,CUST100539,3706.14,Transfer,2025-05-28 17:33:00,Travel,Chandigarh,ATM,94546.38,Success,0
TXN603654,CUST102917,683.93,Debit,2025-05-28 17:35:00,Fuel,Chandigarh,Web Browser,94435.89,Success,0
TXN590250,CUST101278,1813.33,Withdrawal,2025-05-28 17:37:00,Restaurant,Chandigarh,Mobile App,50245.96,Success,0
TXN503243,CUST101814,281.72,Online Payment,2025-05-28 17:39:00,Grocery,Chandigarh,Web Browser,19475.69,Success,0
TXN526580,CUST100728,3693.84,Debit,2025-05-28 17:41:00,Travel,Kolkata,Mobile App,50071.34,Success,0
TXN598798,CUST102798,2645.32,Online Payment,2025-05-28 17:44:00,Fuel,Jaipur,POS Terminal,35372.89,Pending,0
TXN536774,CUST100653,1868.39,Credit,2025-05-28 17:45:00,Grocery,Bengaluru,Web Browser,10369.19,Success,0
TXN593452,CUST102213,4459.61,Debit,2025-05-28 17:47:00,Entertainment,Pune,Mobile App,147059.0,Success,0
TXN565088,CUST102190,489.89,Debit,2025-05-28 17:49:00,Money Transfer,Delhi,Mobile App,31877.76,Success,0
TXN573866,CUST102989,3969.85,Credit,2025-05-28 17:52:00,Electronics,Ahmedabad,Web Browser,419147.05,Success,0
TXN528308,CUST100215,6806.51,Transfer,2025-05-28 17:54:00,Electronics,Lucknow,Mobile App,183462.57,Success,0
TXN504481,CUST101046,982.7,Debit,2025-05-28 17:58:00,Entertainment,Bengaluru,ATM,76132.85,Success,0
TXN609225,CUST100672,121.78,Credit,2025-05-28 18:02:00,Restaurant,New York,POS Terminal,70666.65,Pending,0
TXN581147,CUST100401,1491.74,Debit,2025-05-28 18:02:00,Restaurant,Kochi,Mobile App,32464.87,Success,0
TXN524113,CUST100962,1565.26,Withdrawal,2025-05-28 18:03:00,ATM Withdrawal,Delhi,POS Terminal,14929.93,Success,0
TXN521634,CUST101070,369.31,Transfer,2025-05-28 18:05:00,Restaurant,Kochi,Mobile App,272368.1,Success,0
TXN607326,CUST102191,1530.6,Deposit,2025-05-28 18:06:00,Entertainment,Ahmedabad,ATM,13148.53,Success,0
TXN502439,CUST101997,3294.24,Transfer,2025-05-28 18:09:00,Electronics,Hyderabad,POS Terminal,61041.62,Success,0
TXN537507,CUST102539,2438.75,Online Payment,2025-05-28 18:12:00,Jewelry,Pune,POS Terminal,53896.79,Success,0
TXN565637,CUST100555,1592.28,Transfer,2025-05-28 18:15:00,Entertainment,Bengaluru,Mobile App,42753.95,Success,0
TXN542833,CUST102651,12501.5,Online Payment,2025-05-28 18:18:00,Healthcare,Kolkata,Phone Banking,28180.44,Success,0
TXN603805,CUST102048,1638.03,Withdrawal,2025-05-28 18:21:00,Online Shopping,Delhi,Mobile App,42332.22,Success,0
TXN599436,CUST101378,1026.81,Transfer,2025-05-28 18:28:00,Fuel,Ahmedabad,POS Terminal,42728.67,Success,0
TXN531851,CUST102971,2611.73,Transfer,2025-05-28 18:30:00,Healthcare,Jaipur,Mobile App,168998.75,Success,0
TXN601601,CUST101660,1585.76,Debit,2025-05-28 18:38:00,Fuel,Bengaluru,POS Terminal,28978.5,Success,0
TXN540235,CUST102227,6045.08,Debit,2025-05-28 18:45:00,Electronics,Mumbai,Mobile App,37145.71,Success,0
TXN590687,CUST102022,105.3,Transfer,2025-05-28 18:52:00,Restaurant,Mumbai,Mobile App,240546.95,Success,0
TXN525159,CUST100830,193.52,Debit,2025-05-28 19:06:00,Restaurant,Ahmedabad,Mobile App,65529.2,Success,0
TXN589546,CUST102501,419.8,Transfer,2025-05-28 19:06:00,Entertainment,Jaipur,Mobile App,17367.31,Success,0
TXN586698,CUST100784,203.79,Deposit,2025-05-28 19:09:00,Entertainment,London,Web Browser,51624.73,Success,0
TXN543975,CUST100078,497.28,Credit,2025-05-28 19:17:00,Grocery,Ahmedabad,Mobile App,26071.09,Success,0
TXN608439,CUST100958,5733.07,Debit,2025-05-28 19:18:00,Electronics,Pune,POS Terminal,13308.26,Success,0
TXN582244,CUST100586,953.31,Debit,2025-05-28 19:19:00,Healthcare,Bengaluru,Mobile App,63451.34,Success,0
TXN574195,CUST100669,3870.04,Deposit,2025-05-28 19:22:00,Electronics,Jaipur,POS Terminal,7217.91,Success,0
TXN598167,CUST102116,704.91,Debit,2025-05-28 19:25:00,Grocery,Chennai,POS Terminal,91605.48,Success,0
TXN600403,CUST101620,1138.05,Withdrawal,2025-05-28 19:36:00,Travel,Bengaluru,Mobile App,49974.67,Success,0
TXN573063,CUST100508,1462.28,Transfer,2025-05-28 19:41:00,ATM Withdrawal,Pune,Web Browser,30745.65,Success,0
TXN546811,CUST102254,2600.72,Debit,2025-05-28 19:47:00,Online Shopping,Dubai,POS Terminal,31769.54,Success,0
TXN560024,CUST100846,322.36,Credit,2025-05-28 20:00:00,Grocery,Hyderabad,POS Terminal,13019.52,Success,0
TXN517658,CUST102515,643.17,Transfer,2025-05-28 20:02:00,Healthcare,Chandigarh,Web Browser,124677.38,Success,0
TXN534895,CUST102368,32310.27,Debit,2025-05-28 20:06:00,Jewelry,Hyderabad,Mobile App,19762.77,Success,0
TXN506500,CUST100564,1534.39,Debit,2025-05-28 20:14:00,Restaurant,Jaipur,Web Browser,97037.77,Success,0
TXN583884,CUST100743,5596.17,Credit,2025-05-28 20:19:00,ATM Withdrawal,Mumbai,Web Browser,18073.38,Success,0
TXN500048,CUST101131,221.07,Online Payment,2025-05-28 20:20:00,Online Shopping,Pune,Mobile App,51001.23,Success,0
TXN512147,CUST102840,7850.24,Credit,2025-05-28 20:23:00,ATM Withdrawal,Lucknow,Web Browser,107994.9,Success,0
TXN541166,CUST101720,11093.54,Online Payment,2025-05-28 20:37:00,Electronics,Mumbai,Web Browser,14731.82,Success,0
TXN560100,CUST101160,4172.85,Transfer,2025-05-28 20:39:00,Money Transfer,Mumbai,Web Browser,6187.72,Success,0
TXN559062,CUST100704,269.25,Credit,2025-05-28 20:41:00,Grocery,Chennai,Web Browser,130346.6,Failed,0
TXN550978,CUST101094,1344.21,Transfer,2025-05-28 20:46:00,Electronics,Ahmedabad,Mobile App,64092.81,Success,0
TXN508284,CUST101082,3220.58,Deposit,2025-05-28 20:46:00,Electronics,Kochi,Mobile App,26459.82,Success,0
TXN614850,CUST102482,291.15,Withdrawal,2025-05-28 21:04:00,Grocery,Delhi,Mobile App,3054.54,Success,0
TXN506166,CUST100368,4855.48,Debit,2025-05-28 21:20:00,Fuel,Hyderabad,Web Browser,229674.44,Success,0
TXN584316,CUST100254,3636.59,Deposit,2025-05-28 21:27:00,Online Shopping,Bengaluru,POS Terminal,18893.21,Success,0
TXN519039,CUST100213,268.34,Transfer,2025-05-28 22:09:00,Online Shopping,Chandigarh,Mobile App,79136.37,Success,0
TXN512874,CUST102611,8317.54,Credit,2025-05-28 22:17:00,Healthcare,Dubai,Mobile App,26681.56,Success,0
TXN534304,CUST101281,895.78,Credit,2025-05-28 22:20:00,Grocery,Kolkata,Mobile App,36266.07,Success,0
TXN573125,CUST102015,1120.38,Credit,2025-05-28 22:29:00,ATM Withdrawal,Pune,Web Browser,32218.07,Success,0
TXN511194,CUST100951,121.79,Online Payment,2025-05-28 22:33:00,Grocery,Chennai,Web Browser,18279.94,Success,0
TXN618028,CUST101913,2579.89,Debit,2025-05-28 22:39:00,Money Transfer,Pune,Web Browser,86872.96,Success,0
TXN602772,CUST101943,1931.9,Debit,2025-05-28 23:42:00,Electronics,Bengaluru,ATM,78723.1,Success,0
TXN546841,CUST102303,2817.95,Online Payment,2025-05-28 23:52:00,Electronics,Pune,POS Terminal,15164.03,Success,0
TXN615358,CUST100175,1928.55,Withdrawal,2025-05-29 00:43:00,Healthcare,Mumbai,Mobile App,11702.0,Pending,0
TXN588362,CUST100782,1129.3,Credit,2025-05-29 01:37:00,Healthcare,Kolkata,Web Browser,16033.87,Success,0
TXN510481,CUST101847,2294.7,Debit,2025-05-29 03:00:00,Electronics,Jaipur,Web Browser,21487.0,Success,0
TXN504672,CUST100166,5056.86,Deposit,2025-05-29 03:22:00,Jewelry,Pune,Mobile App,64309.41,Success,0
TXN586541,CUST102779,2454.08,Debit,2025-05-29 04:18:00,Healthcare,Delhi,Web Browser,55036.04,Success,0
TXN528294,CUST101285,2744.78,Debit,2025-05-29 05:20:00,Jewelry,Kochi,ATM,161345.69,Success,0
TXN509677,CUST102999,971.99,Deposit,2025-05-29 06:03:00,Fuel,Delhi,Mobile App,37546.57,Failed,0
TXN557758,CUST101060,539.95,Transfer,2025-05-29 06:06:00,Restaurant,Singapore,POS Terminal,11670.8,Success,0
TXN591036,CUST102435,1442.97,Deposit,2025-05-29 06:14:00,Fuel,Singapore,ATM,30219.18,Success,0
TXN580966,CUST101502,20366.04,Debit,2025-05-29 06:23:00,Jewelry,Hyderabad,Web Browser,82210.98,Success,1
TXN590623,CUST100477,2237.53,Withdrawal,2025-05-29 06:37:00,Electronics,Ahmedabad,ATM,0.0,Success,0
TXN581627,CUST100629,1251.65,Deposit,2025-05-29 06:41:00,Utilities,Chandigarh,Mobile App,12071.86,Success,0
TXN516029,CUST100278,175.39,Transfer,2025-05-29 06:55:00,Online Shopping,Kochi,Mobile App,41459.53,Success,0
TXN604956,CUST101562,263.51,Online Payment,2025-05-29 07:15:00,Online Shopping,Kochi,ATM,13469.95,Success,0
TXN511037,CUST100409,429.46,Debit,2025-05-29 07:19:00,Electronics,New York,Mobile App,163005.73,Success,0
TXN554567,CUST101090,3824.94,Transfer,2025-05-29 07:22:00,Fuel,Chennai,POS Terminal,20124.63,Pending,0
TXN542333,CUST101164,2510.11,Deposit,2025-05-29 07:26:00,Fuel,Delhi,POS Terminal,81839.23,Success,0
TXN600343,CUST100847,3965.45,Withdrawal,2025-05-29 07:41:00,Jewelry,Jaipur,Phone Banking,51248.46,Success,0
TXN506313,CUST100516,4702.91,Credit,2025-05-29 07:46:00,Travel,Chennai,Mobile App,38161.1,Success,0
TXN548332,CUST102398,2552.19,Credit,2025-05-29 07:52:00,Money Transfer,Delhi,Mobile App,55538.49,Success,0
TXN606614,CUST102701,7320.5,Online Payment,2025-05-29 08:03:00,ATM Withdrawal,Pune,Web Browser,37035.93,Success,0
TXN582157,CUST101748,582.56,Debit,2025-05-29 08:10:00,Grocery,Kolkata,Mobile App,38409.69,Success,0
TXN559532,CUST102994,19158.93,Credit,2025-05-29 08:15:00,Travel,Ahmedabad,Web Browser,74224.71,Success,0
TXN576321,CUST100684,1176.86,Transfer,2025-05-29 08:32:00,Utilities,Ahmedabad,POS Terminal,20202.6,Success,0
